%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
50, -269.79, -428.95, -217.41, -200.42, 0.000, 0.000, 0.000, 18:46:26.567, 1553269586567
51, -286.53, -430.07, -174.18, -211.81, 0.000, 0.000, 0.000, 18:46:26.569, 1553269586569
52, -266.92, -411.45, -198.37, -185.43, 0.000, 0.000, 0.000, 18:46:26.569, 1553269586569
53, -250.37, -407.64, -236.20, -180.32, 0.000, 0.000, 0.000, 18:46:26.589, 1553269586589
54, -273.58, -429.92, -225.75, -208.51, 0.000, 0.000, 0.000, 18:46:26.589, 1553269586589
55, -293.13, -440.75, -169.55, -208.88, 0.000, 0.000, 0.000, 18:46:26.590, 1553269586590
56, -271.86, -416.53, -201.07, -184.35, 0.000, 0.000, 0.000, 18:46:26.590, 1553269586590
57, -258.59, -414.73, -242.42, -177.81, 0.000, 0.000, 0.000, 18:46:26.621, 1553269586621
58, -272.59, -429.17, -219.78, -200.84, 0.000, 0.000, 0.000, 18:46:26.621, 1553269586621
59, -289.26, -432.39, -178.96, -214.20, 0.000, 0.000, 0.000, 18:46:26.621, 1553269586621
60, -268.34, -420.40, -195.00, -188.01, 0.000, 0.000, 0.000, 18:46:26.621, 1553269586621
61, -253.39, -406.24, -236.00, -171.59, 0.000, 0.000, 0.000, 18:46:26.672, 1553269586672
62, -271.61, -426.76, -212.12, -197.77, 0.000, 0.000, 0.000, 18:46:26.672, 1553269586672
63, -290.64, -429.26, -172.39, -204.30, 0.000, 0.000, 0.000, 18:46:26.673, 1553269586673
64, -269.29, -409.89, -196.54, -169.95, 0.000, 0.000, 0.000, 18:46:26.673, 1553269586673
65, -245.75, -400.82, -223.87, -155.39, 0.000, 0.000, 0.000, 18:46:26.783, 1553269586783
66, -276.80, -427.27, -217.39, -196.69, 0.000, 0.000, 0.000, 18:46:26.783, 1553269586783
67, -290.29, -433.80, -179.57, -202.40, 0.000, 0.000, 0.000, 18:46:26.783, 1553269586783
68, -269.30, -412.16, -192.57, -169.60, 0.000, 0.000, 0.000, 18:46:26.783, 1553269586783
69, -243.01, -403.45, -222.94, -154.08, 0.000, 0.000, 0.000, 18:46:26.818, 1553269586818
70, -260.01, -418.93, -208.97, -182.36, 0.000, 0.000, 0.000, 18:46:26.818, 1553269586818
71, -282.60, -422.39, -175.72, -191.24, 0.000, 0.000, 0.000, 18:46:26.819, 1553269586819
72, -260.95, -399.19, -183.02, -161.29, 0.000, 0.000, 0.000, 18:46:26.819, 1553269586819
73, -241.04, -398.30, -231.24, -152.14, 0.000, 0.000, 0.000, 18:46:26.822, 1553269586822
74, -261.25, -418.76, -214.18, -186.18, 0.000, 0.000, 0.000, 18:46:26.822, 1553269586822
75, -284.60, -425.76, -175.49, -195.55, 0.000, 0.000, 0.000, 18:46:26.822, 1553269586822
76, -263.92, -412.57, -197.76, -170.72, 0.000, 0.000, 0.000, 18:46:26.822, 1553269586822
77, -246.67, -410.45, -242.18, -170.39, 0.000, 0.000, 0.000, 18:46:26.823, 1553269586823
78, -254.98, -412.50, -226.02, -191.84, 0.000, 0.000, 0.000, 18:46:26.823, 1553269586823
79, -277.58, -429.45, -184.18, -203.25, 0.000, 0.000, 0.000, 18:46:26.872, 1553269586872
80, -254.32, -408.16, -209.31, -175.83, 0.000, 0.000, 0.000, 18:46:26.872, 1553269586872
81, -244.76, -399.86, -255.34, -190.85, 0.000, 0.000, 0.000, 18:46:26.873, 1553269586873
82, -252.79, -410.59, -241.17, -203.58, 0.000, 0.000, 0.000, 18:46:26.873, 1553269586873
83, -258.56, -420.76, -217.55, -218.64, 0.000, 0.000, 0.000, 18:46:26.884, 1553269586884
84, -233.07, -397.39, -231.69, -203.01, 0.000, 0.000, 0.000, 18:46:26.884, 1553269586884
85, -214.30, -385.33, -291.76, -207.44, 0.000, 0.000, 0.000, 18:46:26.884, 1553269586884
86, -233.74, -401.87, -290.16, -243.45, 0.000, 0.000, 0.000, 18:46:26.884, 1553269586884
87, -248.98, -412.65, -263.61, -262.51, 0.000, 0.000, 0.000, 18:46:26.887, 1553269586887
88, -232.65, -403.23, -273.99, -241.70, 0.000, 0.000, 0.000, 18:46:26.887, 1553269586887
89, -216.66, -385.93, -311.23, -239.75, 0.000, 0.000, 0.000, 18:46:26.887, 1553269586887
90, -242.04, -420.06, -277.81, -257.99, 0.000, 0.000, 0.000, 18:46:26.887, 1553269586887
91, -275.74, -435.52, -224.03, -250.07, 0.000, 0.000, 0.000, 18:46:26.893, 1553269586893
92, -248.94, -403.60, -220.59, -216.26, 0.000, 0.000, 0.000, 18:46:26.893, 1553269586893
93, -226.60, -399.64, -253.24, -205.28, 0.000, 0.000, 0.000, 18:46:26.897, 1553269586897
94, -257.42, -424.31, -213.99, -215.10, 0.000, 0.000, 0.000, 18:46:26.897, 1553269586897
95, -257.34, -405.59, -167.00, -206.60, 0.000, 0.000, 0.000, 18:46:26.910, 1553269586910
96, -228.17, -381.89, -175.08, -155.45, 0.000, 0.000, 0.000, 18:46:26.910, 1553269586910
97, -191.04, -354.60, -219.26, -150.03, 0.000, 0.000, 0.000, 18:46:26.911, 1553269586911
98, -206.45, -384.48, -195.78, -169.70, 0.000, 0.000, 0.000, 18:46:26.911, 1553269586911
99, -214.30, -375.83, -143.20, -176.61, 0.000, 0.000, 0.000, 18:46:26.912, 1553269586912
100, -166.98, -336.17, -153.55, -136.46, 0.000, 0.000, 0.000, 18:46:26.912, 1553269586912
101, -141.18, -317.99, -189.47, -131.29, 0.000, 0.000, 0.000, 18:46:26.918, 1553269586918
102, -139.14, -315.42, -161.29, -147.09, 0.000, 0.000, 0.000, 18:46:26.918, 1553269586918
103, -155.99, -322.22, -113.38, -157.94, 0.000, 0.000, 0.000, 18:46:26.919, 1553269586919
104, -128.89, -292.49, -133.01, -136.41, 0.000, 0.000, 0.000, 18:46:26.919, 1553269586919
105, -116.88, -299.32, -193.54, -137.98, 0.000, 0.000, 0.000, 18:46:26.923, 1553269586923
106, -127.90, -299.35, -182.52, -170.46, 0.000, 0.000, 0.000, 18:46:26.923, 1553269586923
107, -161.23, -336.33, -152.51, -193.50, 0.000, 0.000, 0.000, 18:46:26.924, 1553269586924
108, -142.45, -309.17, -166.63, -171.42, 0.000, 0.000, 0.000, 18:46:26.924, 1553269586924
109, -145.01, -323.66, -217.89, -178.13, 0.000, 0.000, 0.000, 18:46:26.947, 1553269586947
110, -174.42, -335.40, -188.38, -202.31, 0.000, 0.000, 0.000, 18:46:26.947, 1553269586947
111, -206.15, -362.92, -159.52, -218.07, 0.000, 0.000, 0.000, 18:46:26.949, 1553269586949
112, -192.72, -337.57, -161.01, -176.90, 0.000, 0.000, 0.000, 18:46:26.949, 1553269586949
113, -190.75, -338.29, -199.41, -162.29, 0.000, 0.000, 0.000, 18:46:26.958, 1553269586958
114, -227.86, -362.51, -182.20, -184.18, 0.000, 0.000, 0.000, 18:46:26.958, 1553269586958
115, -246.51, -384.48, -142.12, -190.93, 0.000, 0.000, 0.000, 18:46:26.958, 1553269586958
116, -234.14, -371.17, -158.18, -156.09, 0.000, 0.000, 0.000, 18:46:26.958, 1553269586958
117, -217.65, -360.57, -206.23, -161.21, 0.000, 0.000, 0.000, 18:46:26.971, 1553269586971
118, -246.93, -385.27, -186.26, -190.98, 0.000, 0.000, 0.000, 18:46:26.971, 1553269586971
119, -273.21, -398.03, -154.84, -208.79, 0.000, 0.000, 0.000, 18:46:26.972, 1553269586972
120, -257.13, -390.15, -158.20, -183.71, 0.000, 0.000, 0.000, 18:46:26.972, 1553269586972
121, -261.99, -396.15, -174.34, -193.46, 0.000, 0.000, 0.000, 18:46:26.973, 1553269586973
122, -297.77, -424.18, -120.91, -206.11, 0.000, 0.000, 0.000, 18:46:26.973, 1553269586973
123, -318.04, -439.03, -71.71, -192.21, 0.000, 0.000, 0.000, 18:46:26.986, 1553269586986
124, -289.43, -415.40, -80.36, -157.05, 0.000, 0.000, 0.000, 18:46:26.986, 1553269586986
125, -265.65, -389.24, -118.67, -141.95, 0.000, 0.000, 0.000, 18:46:26.987, 1553269586987
126, -281.48, -414.43, -109.39, -174.48, 0.000, 0.000, 0.000, 18:46:26.987, 1553269586987
127, -305.31, -437.69, -72.13, -183.57, 0.000, 0.000, 0.000, 18:46:26.994, 1553269586994
128, -299.72, -420.62, -77.42, -151.22, 0.000, 0.000, 0.000, 18:46:26.994, 1553269586994
129, -285.77, -410.23, -96.46, -130.24, 0.000, 0.000, 0.000, 18:46:26.995, 1553269586995
130, -318.58, -430.28, -61.23, -130.94, 0.000, 0.000, 0.000, 18:46:26.995, 1553269586995
131, -351.73, -457.69, 8.57, -118.10, 0.000, 0.000, 0.000, 18:46:26.998, 1553269586998
132, -350.96, -443.12, 12.56, -62.38, 0.000, 0.000, 0.000, 18:46:26.998, 1553269586998
133, -342.59, -435.76, -5.42, -40.41, 0.000, 0.000, 0.000, 18:46:26.999, 1553269586999
134, -369.48, -449.96, 9.76, -53.46, 0.000, 0.000, 0.000, 18:46:26.999, 1553269586999
135, -383.58, -456.61, 42.39, -60.72, 0.000, 0.000, 0.000, 18:46:27.003, 1553269587003
136, -349.57, -427.68, 29.63, -26.60, 0.000, 0.000, 0.000, 18:46:27.003, 1553269587003
137, -328.38, -410.38, -28.32, -30.58, 0.000, 0.000, 0.000, 18:46:27.003, 1553269587003
138, -344.95, -428.41, -39.39, -66.68, 0.000, 0.000, 0.000, 18:46:27.003, 1553269587003
139, -352.37, -440.71, -16.61, -86.13, 0.000, 0.000, 0.000, 18:46:27.007, 1553269587007
140, -334.63, -436.81, -28.68, -76.38, 0.000, 0.000, 0.000, 18:46:27.007, 1553269587007
141, -345.58, -439.43, -41.25, -63.85, 0.000, 0.000, 0.000, 18:46:27.024, 1553269587024
142, -373.58, -469.84, 18.55, -67.12, 0.000, 0.000, 0.000, 18:46:27.024, 1553269587024
139, -381.00, -482.13, 41.33, -86.57, 0.000, 0.000, 0.000, 18:46:27.043, 1553269587043
140, -363.25, -478.24, 29.26, -25.34, 0.000, 0.000, 0.000, 18:46:27.043, 1553269587043
145, -333.55, -455.40, -26.67, -8.55, 0.000, 0.000, 0.000, 18:46:27.047, 1553269587047
146, -341.30, -456.25, -32.16, -37.69, 0.000, 0.000, 0.000, 18:46:27.047, 1553269587047
147, -353.93, -471.55, -11.27, -64.00, 0.000, 0.000, 0.000, 18:46:27.057, 1553269587057
148, -322.72, -451.35, -25.40, -37.96, 0.000, 0.000, 0.000, 18:46:27.057, 1553269587057
149, -328.26, -457.53, -75.91, -43.17, 0.000, 0.000, 0.000, 18:46:27.058, 1553269587058
150, -339.21, -464.88, -64.75, -61.15, 0.000, 0.000, 0.000, 18:46:27.058, 1553269587058
151, -343.78, -469.50, -53.51, -69.19, 0.000, 0.000, 0.000, 18:46:27.060, 1553269587060
152, -316.12, -446.81, -83.05, -62.92, 0.000, 0.000, 0.000, 18:46:27.060, 1553269587060
153, -290.81, -429.90, -141.61, -63.80, 0.000, 0.000, 0.000, 18:46:27.072, 1553269587072
154, -298.67, -440.09, -157.62, -101.60, 0.000, 0.000, 0.000, 18:46:27.072, 1553269587072
155, -297.65, -449.80, -155.36, -129.99, 0.000, 0.000, 0.000, 18:46:27.074, 1553269587074
156, -274.71, -431.07, -211.99, -135.89, 0.000, 0.000, 0.000, 18:46:27.074, 1553269587074
157, -256.90, -419.38, -267.66, -156.73, 0.000, 0.000, 0.000, 18:46:27.085, 1553269587085
158, -273.34, -436.67, -269.03, -185.98, 0.000, 0.000, 0.000, 18:46:27.085, 1553269587085
159, -301.37, -468.28, -227.71, -198.21, 0.000, 0.000, 0.000, 18:46:27.101, 1553269587101
160, -283.65, -451.23, -240.41, -172.98, 0.000, 0.000, 0.000, 18:46:27.101, 1553269587101
161, -264.04, -422.65, -265.39, -173.08, 0.000, 0.000, 0.000, 18:46:27.117, 1553269587117
162, -290.62, -453.83, -253.66, -198.29, 0.000, 0.000, 0.000, 18:46:27.117, 1553269587117
163, -310.39, -463.77, -205.88, -201.16, 0.000, 0.000, 0.000, 18:46:27.120, 1553269587120
164, -295.00, -447.04, -205.73, -157.50, 0.000, 0.000, 0.000, 18:46:27.120, 1553269587120
165, -283.83, -441.32, -229.91, -147.08, 0.000, 0.000, 0.000, 18:46:27.131, 1553269587131
166, -310.63, -460.69, -221.44, -182.21, 0.000, 0.000, 0.000, 18:46:27.131, 1553269587131
167, -317.83, -458.70, -179.58, -176.50, 0.000, 0.000, 0.000, 18:46:27.132, 1553269587132
168, -298.47, -447.11, -190.33, -148.72, 0.000, 0.000, 0.000, 18:46:27.132, 1553269587132
169, -291.05, -435.10, -233.40, -145.76, 0.000, 0.000, 0.000, 18:46:27.146, 1553269587146
170, -293.78, -443.25, -226.84, -162.76, 0.000, 0.000, 0.000, 18:46:27.146, 1553269587146
171, -301.42, -453.30, -211.24, -183.07, 0.000, 0.000, 0.000, 18:46:27.161, 1553269587161
172, -281.41, -437.89, -235.27, -170.92, 0.000, 0.000, 0.000, 18:46:27.161, 1553269587161
173, -257.18, -422.43, -289.32, -172.10, 0.000, 0.000, 0.000, 18:46:27.169, 1553269587169
174, -254.05, -419.09, -303.47, -197.39, 0.000, 0.000, 0.000, 18:46:27.169, 1553269587169
175, -263.00, -427.25, -289.86, -220.06, 0.000, 0.000, 0.000, 18:46:27.179, 1553269587179
176, -240.62, -417.42, -334.75, -221.07, 0.000, 0.000, 0.000, 18:46:27.179, 1553269587179
177, -213.31, -399.62, -384.59, -216.88, 0.000, 0.000, 0.000, 18:46:27.191, 1553269587191
178, -220.96, -414.07, -405.07, -263.32, 0.000, 0.000, 0.000, 18:46:27.191, 1553269587191
